ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO:0009615	response to virus	231	-0.660890343798243	-1.80599278774891	1.90052611317413e-07	0.00102533383805744	0.00102268310426802	1121	tags=19%, list=8%, signal=17%	ZC3HAV1/MICA/ADAR/IFI16/IL17RA/PIM2/CARD9/LGALS8/IFNGR2/IRF9/DTX3L/UNC93B1/IKBKE/POLR3A/IFI44/APOB/TLR3/IFIT3/TTC4/UNC13D/PARP9/PML/IFIH1/ZNF175/TRIM22/IFITM3/CXCL12/RSAD2/IFI27/IFNLR1/NMI/FGL2/SAMHD1/IFIT1/OPRK1/OAS1/LGALS9/IFI44L/MX1/MICB/HYAL3/IFI6/OAS3
GO:0050776	regulation of immune response	479	-0.549035868300655	-1.60157894251038	1.32832795556054e-06	0.00269859451854868	0.0026916180047453	1064	tags=16%, list=8%, signal=15%	CARD9/BTN3A3/PIK3CD/HLA-E/CD200/BTN3A1/DTX3L/CD38/UNC93B1/IKBKE/C3/GPX1/FAM3A/ARG2/BTNL9/PARP14/CD226/PIK3AP1/TNFSF13B/PTPN6/MR1/TLR3/PAWR/ADCY7/CD247/HLA-DRA/TNFRSF14/B2M/IL4R/CD24/UNC13D/MYB/KIT/TLR1/PTPRJ/CMTM3/PARP9/IFIH1/CD36/RHBDF2/HLA-A/ITGAM/C1S/RSAD2/SERPING1/CTSH/IFNLR1/HLA-B/C1RL/CYBA/FYB1/CD74/CTSS/C1QB/CFH/NMI/FGL2/KLRD1/C2/VSIR/TLR6/HLA-DPB1/SAMHD1/ECM1/C4A/HSPA1B/IFIT1/BTN3A2/C4B/OAS1/LGALS9/TLR5/CD4/MICB/C1QC/OAS3/HLA-DQB1
GO:0002449	lymphocyte mediated immunity	140	-0.712862837553523	-1.83259660654812	1.50060862940613e-06	0.00269859451854868	0.0026916180047453	1096	tags=23%, list=8%, signal=21%	CARD9/BTN3A3/HLA-E/C3/CD226/PTPN6/MR1/TUBB4B/HLA-DRA/HLA-DPA1/B2M/IL4R/UNC13D/HLA-A/HLA-DMA/C1S/RSAD2/SERPING1/CTSH/HLA-B/C1RL/CD74/C1QB/KLRD1/C2/HLA-DPB1/C4A/BTN3A2/C4B/LGALS9/C1QC/HLA-DQB1
GO:0051607	defense response to virus	164	-0.669192388945236	-1.77259757978231	2.98255520209461e-06	0.00296516556080967	0.00295749989695313	1002	tags=23%, list=7%, signal=22%	STAT1/DDIT4/SPON2/PCBP2/DHX58/ZC3HAV1/MICA/ADAR/IFI16/CARD9/IFNGR2/IRF9/DTX3L/UNC93B1/POLR3A/TLR3/IFIT3/TTC4/UNC13D/PARP9/PML/IFIH1/ZNF175/TRIM22/IFITM3/RSAD2/IFI27/IFNLR1/FGL2/SAMHD1/IFIT1/OPRK1/OAS1/IFI44L/MX1/MICB/IFI6/OAS3
GO:0140546	defense response to symbiont	164	-0.669192388945236	-1.77259757978231	2.98255520209461e-06	0.00296516556080967	0.00295749989695313	1002	tags=23%, list=7%, signal=22%	STAT1/DDIT4/SPON2/PCBP2/DHX58/ZC3HAV1/MICA/ADAR/IFI16/CARD9/IFNGR2/IRF9/DTX3L/UNC93B1/POLR3A/TLR3/IFIT3/TTC4/UNC13D/PARP9/PML/IFIH1/ZNF175/TRIM22/IFITM3/RSAD2/IFI27/IFNLR1/FGL2/SAMHD1/IFIT1/OPRK1/OAS1/IFI44L/MX1/MICB/IFI6/OAS3
GO:0045087	innate immune response	409	-0.563735744975082	-1.62764036626874	3.29768180998295e-06	0.00296516556080967	0.00295749989695313	1401	tags=20%, list=10%, signal=19%	C1R/ZC3HAV1/MICA/ADAR/CSF1/STXBP4/VIM/OTUD4/IFI16/IL17RA/H2BC12/HLA-F/CARD9/ADAM15/PIK3CD/HLA-E/IFNGR2/DTX3L/IL1RAP/TMEM106A/UNC93B1/IKBKE/C3/POLR3A/MRC1/FAM3A/ARG2/PARP14/CD226/CLEC4A/H2BC11/PTPN6/MR1/TLR3/TUBB4B/TNFRSF14/HLA-DPA1/CNPY3/IFIT3/TTC4/UNC13D/GSDMD/TLR1/CIITA/TP53/H2BC7/PARP9/PML/IFIH1/TRIM22/NLRP2/IFITM3/HLA-A/ITGAM/C1S/RSAD2/SERPING1/IFI27/IFNLR1/HLA-B/C1RL/CYBA/CD74/C1QB/CFH/NMI/KLRD1/CX3CR1/SLA/C2/TLR6/SIGLEC10/SAMHD1/C4A/IFIT1/C4B/OAS1/LGALS9/TLR5/MX1/C1QC/IFI6/OAS3
GO:0015867	ATP transport	12	-0.961973929918217	-1.70061809206177	4.41663423762332e-06	0.00340396310171112	0.00339516304101209	115	tags=33%, list=1%, signal=33%	SLC25A17/SLC17A9/SLC25A6/SLC25A41
GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	19	-0.930711743602843	-1.79723301447388	9.77792745553477e-06	0.00659398982782626	0.00657694278324918	759	tags=53%, list=5%, signal=50%	CTSD/HLA-DRA/HLA-DPA1/B2M/CTSV/HLA-DMA/CD74/CTSS/HLA-DPB1/HLA-DQB1
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	17	-0.932647757900799	-1.76923208522449	1.92549282827169e-05	0.0115422597872508	0.0115124202785086	759	tags=59%, list=5%, signal=56%	CTSD/HLA-DRA/HLA-DPA1/B2M/CTSV/HLA-DMA/CD74/CTSS/HLA-DPB1/HLA-DQB1
GO:0048002	antigen processing and presentation of peptide antigen	40	-0.842611077840893	-1.84414597552326	2.83943864744121e-05	0.0153187715029453	0.0152791688060205	1251	tags=50%, list=9%, signal=46%	TAP1/HLA-F/HLA-E/TAPBP/CTSD/CLEC4A/MR1/HLA-DRA/HLA-DPA1/TAPBPL/B2M/CTSV/TAP2/HLA-A/HLA-DMA/HLA-B/CD74/CTSS/HLA-DPB1/HLA-DQB1
GO:0032069	regulation of nuclease activity	19	-0.916002620817732	-1.76882924578281	3.67368248301821e-05	0.0174970940098711	0.0174518598270252	86	tags=21%, list=1%, signal=21%	HMGB2/OAS1/OAS3/DDX11
GO:0019884	antigen processing and presentation of exogenous antigen	29	-0.879837406244386	-1.79973723692445	3.89184667504083e-05	0.0174970940098711	0.0174518598270252	1251	tags=55%, list=9%, signal=50%	TAP1/HLA-F/HLA-E/CTSD/CLEC4A/MR1/HLA-DRA/HLA-DPA1/B2M/CTSV/HLA-A/HLA-DMA/CD74/CTSS/HLA-DPB1/HLA-DQB1
GO:0050792	regulation of viral process	110	-0.691295858710959	-1.74850986331852	4.98779724439941e-05	0.0193004732091788	0.0192505768587526	830	tags=15%, list=6%, signal=14%	LARP1/DYNLT1/PARP10/CIITA/PML/IFIH1/TRIM22/IFITM3/RSAD2/CD74/IFIT1/OAS1/LGALS9/CD4/MX1/OAS3
GO:0002250	adaptive immune response	212	-0.605044892202393	-1.64000307203675	5.00846385409644e-05	0.0193004732091788	0.0192505768587526	1251	tags=24%, list=9%, signal=22%	TAP1/IL17RA/CD274/HLA-F/CARD9/BTN3A3/PIK3CD/HLA-E/BTN3A1/UNC93B1/C3/ARG2/CD226/CLEC4A/LEF1/TNFSF13B/PTPN6/MR1/ADCY7/CD247/HLA-DRA/TNFRSF14/HLA-DPA1/B2M/IL4R/IL6R/TAP2/UNC13D/HLA-A/HLA-DMA/C1S/RSAD2/SERPING1/CTSH/HLA-B/C1RL/CD74/CTSS/C1QB/KLRD1/CX3CR1/C2/HLA-DPB1/SIGLEC10/C4A/BTN3A2/C4B/CD4/MICB/C1QC/HLA-DQB1
GO:0002478	antigen processing and presentation of exogenous peptide antigen	25	-0.885360267395177	-1.78388945209911	5.89366776464206e-05	0.021197558393496	0.0211427576230528	1251	tags=60%, list=9%, signal=55%	TAP1/HLA-F/HLA-E/CTSD/CLEC4A/HLA-DRA/HLA-DPA1/B2M/CTSV/HLA-A/HLA-DMA/CD74/CTSS/HLA-DPB1/HLA-DQB1
GO:0016064	immunoglobulin mediated immune response	75	-0.752071556511201	-1.80441414112992	9.69223506655262e-05	0.0279630631604208	0.0278907719381632	1096	tags=28%, list=8%, signal=26%	CARD9/HLA-E/C3/CD226/PTPN6/HLA-DRA/HLA-DPA1/B2M/IL4R/HLA-DMA/C1S/SERPING1/C1RL/CD74/C1QB/C2/HLA-DPB1/C4A/C4B/C1QC/HLA-DQB1
GO:0019724	B cell mediated immunity	75	-0.752071556511201	-1.80441414112992	9.69223506655262e-05	0.0279630631604208	0.0278907719381632	1096	tags=28%, list=8%, signal=26%	CARD9/HLA-E/C3/CD226/PTPN6/HLA-DRA/HLA-DPA1/B2M/IL4R/HLA-DMA/C1S/SERPING1/C1RL/CD74/C1QB/C2/HLA-DPB1/C4A/C4B/C1QC/HLA-DQB1
